,0,1,2,3,4,5,6,7,8,9,10,11
308,0.855970581,1.256641083,1.884951571,2.285622072,,,,,,,,
309,0.8684209792,1.256636703,1.884955951,2.273171674,,,,,,,,
310,0.887775039,1.256629298,1.884963356,2.253817614,,,,,,,,
311,0.9203098172,1.256624477,1.884968176,2.221282836,,,,,,,,
312,1.195286186,1.256628425,1.884964229,1.946306467,,,,,,,,
313,1.225209255,1.256644542,1.884948111,1.916383399,,,,,,,,
314,1.241217585,1.256629275,1.884963378,1.900375068,,,,,,,,
315,1.252775346,1.256709046,1.884883607,1.888817308,,,,,,,,
316,1.256380422,1.261603279,1.879989375,1.885212231,,,,,,,,
317,1.256486598,1.267625791,1.873966862,1.885106056,,,,,,,,
318,1.256612345,1.271891921,1.869700732,1.884980309,,,,,,,,
319,1.256739842,1.275125056,1.866467597,1.884852812,,,,,,,,
320,1.256651365,1.278101592,1.863491062,1.884941288,,,,,,,,
321,1.256650685,1.280349284,1.86124337,1.884941969,,,,,,,,
322,1.256675629,1.282377858,1.859214796,1.884917024,,,,,,,,
323,1.256663666,1.284120943,1.85747171,1.884928988,,,,,,,,
324,1.256638068,1.285619509,1.855973144,1.884954586,,,,,,,,
325,1.256678421,1.287010031,1.854582622,1.884914233,,,,,,,,
326,1.256615472,1.28828576,1.853306893,1.884977182,,,,,,,,
327,1.256686957,1.289434981,1.852157672,1.884905696,,,,,,,,
328,1.25667845,1.290266259,1.851326395,1.884914204,,,,,,,,
329,1.256553731,1.291064823,1.85052783,1.885038922,,,,,,,,
330,1.256763346,1.291721622,1.849871032,1.884829307,,,,,,,,
331,1.25672998,1.292328298,1.849264356,1.884862674,,,,,,,,
332,1.256724394,1.292739758,1.848852895,1.884868259,,,,,,,,
333,1.250302651,1.292510019,1.849082634,1.891290002,,,,,,,,
334,1.25658493,1.293509642,1.848083011,1.885007723,,,,,,,,
335,1.256547828,1.293412395,1.848180258,1.885044825,,,,,,,,
336,1.256586513,1.293240999,1.848351654,1.885006141,,,,,,,,
337,1.256641569,1.292851158,1.848741496,1.884951085,,,,,,,,
338,1.256606722,1.292306004,1.84928665,1.884985932,,,,,,,,
339,1.256610866,1.2913735,1.850219153,1.884981787,,,,,,,,
340,1.256630414,1.290454524,1.85113813,1.884962239,,,,,,,,
341,1.256673543,1.289141645,1.852451008,1.88491911,,,,,,,,
342,1.256611881,1.28767172,1.853920934,1.884980773,,,,,,,,
343,1.25661094,1.285767708,1.855824945,1.884981713,,,,,,,,
344,1.256648952,1.283659654,1.857932999,1.884943701,,,,,,,,
345,1.256611563,1.281101132,1.860491521,1.884981091,,,,,,,,
346,1.256605782,1.27817041,1.863422244,1.884986872,,,,,,,,
347,1.256574305,1.274808951,1.866783703,1.885018349,,,,,,,,
348,1.256602078,1.270928937,1.870663717,1.884990576,,,,,,,,
349,1.256650496,1.266487501,1.875105152,1.884942158,,,,,,,,
350,1.256597553,1.261267806,1.880324847,1.8849951,,,,,,,,
351,1.255234607,1.256588518,1.885004136,1.886358047,,,,,,,,
352,1.248229578,1.25657346,1.885019194,1.893363076,,,,,,,,
353,1.240009764,1.256592659,1.884999994,1.901582889,,,,,,,,
354,1.230126177,1.256660483,1.884932171,1.911466477,,,,,,,,
355,1.218045285,1.256617929,1.884974725,1.923547368,,,,,,,,
356,1.202897027,1.256609667,1.884982987,1.938695627,,,,,,,,
357,1.183000057,1.256626879,1.884965775,1.958592597,,,,,,,,
358,1.154127521,1.256585393,1.88500726,1.987465133,,,,,,,,
359,1.102434998,1.256596964,1.88499569,2.039157656,,,,,,,,
360,0.968845406,1.256613916,1.884978737,2.172747248,,,,,,,,
361,0.966281625,1.256575191,1.885017463,2.175311028,,,,,,,,
362,0.979627796,1.256625577,1.884967077,2.161964858,,,,,,,,
363,0.997225384,1.256587276,1.885005378,2.14436727,,,,,,,,
364,1.016897226,1.256587635,1.885005018,2.124695428,,,,,,,,
365,1.037694212,1.256596499,1.884996154,2.103898442,,,,,,,,
366,1.059513225,1.256627648,1.884965006,2.082079428,,,,,,,,
367,1.0822842,1.256540008,1.885052646,2.059308454,,,,,,,,
368,1.105316809,1.256489077,1.885103577,2.036275844,,,,,,,,
369,1.129040157,1.256539792,1.885052861,2.012552496,,,,,,,,
370,1.153525077,1.256396378,1.885196276,1.988067577,,,,,,,,
371,1.177842166,1.256806422,1.884786232,1.963750488,,,,,,,,
372,1.204169529,1.256467381,1.885125273,1.937423125,,,,,,,,
373,1.231912874,1.255482598,1.886110055,1.90967978,,,,,,,,
374,1.253937234,1.260986404,1.880606249,1.88765542,,,,,,,,
375,1.256227018,1.28759021,1.854002444,1.885365635,,,,,,,,
376,1.256218291,1.318379133,1.823213521,1.885374363,,,,,,,,
377,1.256809608,1.350674112,1.790918542,1.884783046,,,,,,,,
378,1.256690742,1.385889285,1.755703369,1.884901912,,,,,,,,
379,1.256692065,1.423251067,1.718341586,1.884900588,,,,,,,,
380,1.256612356,1.461042822,1.680549832,1.884980298,,,,,,,,
381,1.256580811,1.496394252,1.645198401,1.885011843,,,,,,,,
382,1.256611559,1.526082669,1.615509984,1.884981094,,,,,,,,
383,1.256677538,1.549979786,1.591612867,1.884915115,,,,,,,,
384,1.256604345,1.569063439,1.572529215,1.884988308,,,,,,,,
385,1.256678136,1.557445945,1.584146709,1.884914518,,,,,,,,
386,1.256601549,1.545209444,1.59638321,1.884991104,,,,,,,,
387,1.256694741,1.535434211,1.606158443,1.884897912,,,,,,,,
388,1.256596561,1.527314807,1.614277847,1.884996093,,,,,,,,
389,1.256619139,1.520792033,1.62080062,1.884973515,,,,,,,,
390,1.256661406,1.515477876,1.626114779,1.884931248,,,,,,,,
391,1.256777227,1.51128178,1.630310874,1.884815427,,,,,,,,
392,1.25665142,1.507722022,1.633870632,1.884941233,,,,,,,,
393,1.256649928,1.505042396,1.636550258,1.884942725,,,,,,,,
394,1.256765902,1.503141732,1.638450921,1.884826751,,,,,,,,
395,1.256669583,1.501641362,1.639951291,1.884923071,,,,,,,,
396,1.256602958,1.500722212,1.640870441,1.884989695,,,,,,,,
397,1.256618879,1.500376274,1.641216379,1.884973775,,,,,,,,
398,1.256745425,1.500599959,1.640992694,1.884847229,,,,,,,,
399,1.256643037,1.501038843,1.640553811,1.884949617,,,,,,,,
400,1.256543827,1.501911344,1.63968131,1.885048826,,,,,,,,
401,1.256621105,1.503302295,1.638290359,1.884971549,,,,,,,,
402,1.256701515,1.505109939,1.636482715,1.884891139,,,,,,,,
403,1.256730155,1.507233802,1.634358851,1.884862498,,,,,,,,
404,1.256730155,1.507233802,1.634358851,1.884862498,,,,,,,,
405,1.256728693,1.506964565,1.634628088,1.88486396,,,,,,,,
406,1.256719182,1.50670623,1.634886424,1.884873471,,,,,,,,
407,1.25672939,1.506448805,1.635143848,1.884863264,,,,,,,,
408,1.256721637,1.506203307,1.635389347,1.884871016,,,,,,,,
409,1.256737246,1.505958534,1.63563412,1.884855408,,,,,,,,
410,1.256733815,1.50572656,1.635866094,1.884858838,,,,,,,,
411,1.256729004,1.505501319,1.636091335,1.88486365,,,,,,,,
412,1.256731953,1.505280135,1.636312519,1.884860701,,,,,,,,
413,1.256728204,1.50507068,1.636521974,1.88486445,,,,,,,,
414,1.256728029,1.504863128,1.636729526,1.884864625,,,,,,,,
415,1.256729726,1.504667234,1.63692542,1.884862928,,,,,,,,
416,1.256729349,1.504473182,1.637119471,1.884863305,,,,,,,,
417,1.256740341,1.504287443,1.637305211,1.884852312,,,,,,,,
418,1.256727018,1.504109976,1.637482677,1.884865635,,,,,,,,
419,1.256729303,1.503935482,1.637657171,1.88486335,,,,,,,,
420,1.256733276,1.503769396,1.637823257,1.884859378,,,,,,,,
421,1.25672965,1.50361117,1.637981484,1.884863004,,,,,,,,
422,1.256732571,1.503457493,1.63813516,1.884860083,,,,,,,,
423,1.256731081,1.50331123,1.638281423,1.884861573,,,,,,,,
424,1.256731717,1.503170211,1.638422443,1.884860937,,,,,,,,
425,1.256732801,1.503035358,1.638557295,1.884859853,,,,,,,,
426,1.256724173,1.502907038,1.638685616,1.884868481,,,,,,,,
427,1.256736936,1.50278473,1.638807924,1.884855718,,,,,,,,
428,1.256732277,1.50266804,1.638924613,1.884860377,,,,,,,,
429,1.256737539,1.502556514,1.639036139,1.884855115,,,,,,,,
430,1.256737522,1.502451598,1.639141056,1.884855131,,,,,,,,
431,1.256733072,1.502354404,1.639238249,1.884859582,,,,,,,,
432,1.256742062,1.502259237,1.639333416,1.884850591,,,,,,,,
433,1.256732484,1.502171841,1.639420812,1.884860169,,,,,,,,
434,1.256737545,1.502090984,1.639501669,1.884855109,,,,,,,,
435,1.256731703,1.502014841,1.639577813,1.884860951,,,,,,,,
436,1.256737782,1.501943034,1.63964962,1.884854871,,,,,,,,
437,1.256740513,1.50187771,1.639714944,1.884852141,,,,,,,,
438,1.256731485,1.501818524,1.63977413,1.884861169,,,,,,,,
439,1.256733894,1.501763036,1.639829618,1.88485876,,,,,,,,
440,1.256737325,1.501714483,1.639878171,1.884855329,,,,,,,,
441,1.256739297,1.501670466,1.639922188,1.884853356,,,,,,,,
442,1.256736387,1.501632164,1.63996049,1.884856266,,,,,,,,
443,1.256741185,1.501598848,1.639993805,1.884851468,,,,,,,,
444,1.256729117,1.50157059,1.640022063,1.884863537,,,,,,,,
445,1.256741399,1.501547388,1.640045266,1.884851255,,,,,,,,
446,1.256737307,1.501529229,1.640063425,1.884855346,,,,,,,,
447,1.256737445,1.501516295,1.640076359,1.884855209,,,,,,,,
448,1.256745235,1.501508063,1.64008459,1.884847419,,,,,,,,
449,1.256740407,1.501504962,1.640087692,1.884852247,,,,,,,,
450,1.256746771,1.501506743,1.64008591,1.884845883,,,,,,,,
451,1.256731429,1.501513142,1.640079512,1.884861224,,,,,,,,
452,1.256741004,1.50152468,1.640067973,1.884851649,,,,,,,,
453,1.256740666,1.501540944,1.64005171,1.884851988,,,,,,,,
454,1.256734036,1.501561807,1.640030846,1.884858618,,,,,,,,
455,1.256734371,1.501587046,1.640005607,1.884858282,,,,,,,,
456,1.256734089,1.501617181,1.639975473,1.884858565,,,,,,,,
457,1.256741153,1.501652413,1.639940241,1.884851501,,,,,,,,
458,1.256741971,1.501692021,1.639900632,1.884850682,,,,,,,,
459,1.256743366,1.501736154,1.639856499,1.884849288,,,,,,,,
460,1.256735941,1.501783927,1.639808727,1.884856712,,,,,,,,
461,1.256748192,1.501837834,1.63975482,1.884844462,,,,,,,,
462,1.256749225,1.501895368,1.639697286,1.884843428,,,,,,,,
463,1.256742614,1.501956549,1.639636104,1.884850039,,,,,,,,
464,1.256738113,1.502023086,1.639569567,1.884854541,,,,,,,,
465,1.256741405,1.502093551,1.639499102,1.884851249,,,,,,,,
466,1.256741396,1.502168152,1.639424502,1.884851258,,,,,,,,
467,1.256744135,1.502248921,1.639343732,1.884848519,,,,,,,,
468,1.256740432,1.502331651,1.639261003,1.884852221,,,,,,,,
469,1.256746514,1.502418852,1.639173802,1.88484614,,,,,,,,
470,1.256737893,1.502510333,1.639082321,1.88485476,,,,,,,,
471,1.2567486,1.502606911,1.638985743,1.884844054,,,,,,,,
472,1.256740262,1.502706954,1.638885699,1.884852392,,,,,,,,
473,1.256748666,1.502811951,1.638780702,1.884843987,,,,,,,,
474,1.25674673,1.502920613,1.638672041,1.884845923,,,,,,,,
475,1.256743451,1.503033323,1.638559331,1.884849202,,,,,,,,
476,1.256742798,1.503149177,1.638443477,1.884849855,,,,,,,,
477,1.256747672,1.503270632,1.638322021,1.884844982,,,,,,,,
478,1.256749996,1.503396707,1.638195947,1.884842658,,,,,,,,
479,1.256750858,1.503524906,1.638067748,1.884841795,,,,,,,,
480,1.256749083,1.503657727,1.637934926,1.88484357,,,,,,,,
481,1.256750568,1.503793996,1.637798657,1.884842086,,,,,,,,
482,1.256751095,1.503934396,1.637658257,1.884841558,,,,,,,,
483,1.256750253,1.504080519,1.637512135,1.8848424,,,,,,,,
484,1.256745168,1.504226739,1.637365915,1.884847486,,,,,,,,
485,1.256744503,1.504379609,1.637213045,1.884848151,,,,,,,,
486,1.256753984,1.504537405,1.637055249,1.88483867,,,,,,,,
487,1.256747203,1.504695946,1.636896707,1.88484545,,,,,,,,
488,1.256746206,1.504859637,1.636733016,1.884846448,,,,,,,,
489,1.256747079,1.505026424,1.636566229,1.884845575,,,,,,,,
490,1.256744674,1.505198763,1.636393891,1.88484798,,,,,,,,
491,1.256750539,1.505374551,1.636218103,1.884842115,,,,,,,,
492,1.256744766,1.505551876,1.636040778,1.884847888,,,,,,,,
493,1.25673523,1.505733532,1.635859122,1.884857423,,,,,,,,
494,1.256748838,1.505922955,1.635669698,1.884843815,,,,,,,,
495,1.256747292,1.50611171,1.635480944,1.884845361,,,,,,,,
496,1.256749979,1.506307093,1.63528556,1.884842675,,,,,,,,
497,1.25674779,1.50650625,1.635086403,1.884844864,,,,,,,,
498,1.256753743,1.506707971,1.634884683,1.884838911,,,,,,,,
499,1.256752602,1.506911824,1.63468083,1.884840051,,,,,,,,
500,1.256756698,1.507122183,1.63447047,1.884835956,,,,,,,,
501,1.256745836,1.5073301,1.634262553,1.884846818,,,,,,,,
502,1.256753133,1.507549547,1.634043106,1.88483952,,,,,,,,
503,1.256747235,1.507767664,1.63382499,1.884845419,,,,,,,,
504,1.256746571,1.507992969,1.633599684,1.884846083,,,,,,,,
505,1.256746571,1.507992969,1.633599684,1.884846083,,,,,,,,
506,1.268447768,1.5011671,1.640425554,1.873144886,,,,,,,,
507,1.280373133,1.494499805,1.647092849,1.86121952,,,,,,,,
508,1.29224269,1.487715897,1.653876756,1.849349964,,,,,,,,
509,1.304269888,1.481029114,1.66056354,1.837322765,,,,,,,,
510,1.316156786,1.474101612,1.667491042,1.825435868,,,,,,,,
511,1.327911106,1.466995019,1.674597635,1.813681548,,,,,,,,
512,1.339588629,1.459709709,1.681882944,1.802004024,,,,,,,,
513,1.351659546,1.452704797,1.688887856,1.789933107,,,,,,,,
514,1.363692326,1.445566143,1.69602651,1.777900328,,,,,,,,
515,1.375428689,1.438038995,1.703553658,1.766163964,,,,,,,,
516,1.387191359,1.430423505,1.711169149,1.754401295,,,,,,,,
517,1.399234794,1.422971129,1.718621524,1.74235786,,,,,,,,
518,1.411028544,1.415153114,1.726439539,1.73056411,,,,,,,,
519,1.407079521,1.422686134,1.718906519,1.734513132,,,,,,,,
520,1.398932875,1.434400796,1.707191857,1.742659779,,,,,,,,
521,1.391161469,1.446603385,1.694989269,1.750431184,,,,,,,,
522,1.382824648,1.458401353,1.683191301,1.758768005,,,,,,,,
523,1.374681219,1.470499858,1.671092796,1.766911435,,,,,,,,
524,1.365970777,1.482185191,1.659407463,1.775621877,,,,,,,,
525,1.35724257,1.494000852,1.647591802,1.784350084,,,,,,,,
526,1.348415724,1.505837546,1.635755108,1.79317693,,,,,,,,
527,1.339561783,1.517796832,1.623795821,1.802030871,,,,,,,,
528,1.330350964,1.529568182,1.612024471,1.81124169,,,,,,,,
529,1.321063132,1.541385661,1.600206992,1.820529521,,,,,,,,
530,1.311853612,1.553421781,1.588170873,1.829739041,,,,,,,,
531,1.302364136,1.56532299,1.576269663,1.839228517,,,,,,,,
532,1.292365033,1.564697169,1.576895484,1.84922762,,,,,,,,
533,1.282803483,1.552587167,1.589005487,1.858789171,,,,,,,,
534,1.273008963,1.540565242,1.601027412,1.86858369,,,,,,,,
535,1.262713242,1.528874548,1.612718106,1.878879412,,,,,,,,
536,1.252452634,1.517050875,1.62454178,1.88914002,,,,,,,,
537,1.242051459,1.505197053,1.6363956,1.899541194,,,,,,,,
538,1.231558664,1.493302634,1.64829002,1.910033989,,,,,,,,
539,1.221116256,1.48128174,1.660310913,1.920476398,,,,,,,,
540,1.210228354,1.469552987,1.672039667,1.931364299,,,,,,,,
541,1.199408477,1.457623325,1.683969329,1.942184177,,,,,,,,
542,1.188409543,1.44583235,1.695760303,1.953183111,,,,,,,,
543,1.177124393,1.434075349,1.707517305,1.964468261,,,,,,,,
544,1.166127944,1.422099754,1.7194929,1.97546471,,,,,,,,
545,1.15487847,1.410204212,1.731388441,1.986714183,,,,,,,,
546,1.14329761,1.398535183,1.74305747,1.998295043,,,,,,,,
547,1.132118463,1.386528373,1.755064281,2.00947419,,,,,,,,
548,1.120653902,1.374605016,1.766987638,2.020938752,,,,,,,,
549,1.109247515,1.362712474,1.77888018,2.032345138,,,,,,,,
550,1.097892293,1.350788366,1.790804288,2.043700362,,,,,,,,
551,1.086088936,1.339076844,1.80251581,2.055503718,,,,,,,,
552,1.074299232,1.327259353,1.814333301,2.067293422,,,,,,,,
553,1.063114959,1.315131418,1.826461235,2.078477696,,,,,,,,
554,1.051265296,1.303366227,1.838226427,2.090327358,,,,,,,,
555,1.039576766,1.291564756,1.850027898,2.102015888,,,,,,,,
556,1.027974984,1.279668024,1.86192463,2.11361767,,,,,,,,
557,1.016290182,1.267757876,1.873834778,2.125302472,,,,,,,,
558,1.004661258,1.255974407,1.885618246,2.136931396,,,,,,,,
559,0.9929476132,1.244021128,1.897571525,2.14864504,,,,,,,,
560,0.981526521,1.232219691,1.909372962,2.160066132,,,,,,,,
561,0.9699359008,1.220325246,1.921267407,2.171656752,,,,,,,,
562,0.9584650236,1.208529699,1.933062955,2.18312763,,,,,,,,
563,0.9469241418,1.196557226,1.945035428,2.194668512,,,,,,,,
564,0.935675614,1.18471187,1.956880784,2.20591704,,,,,,,,
565,0.9242691154,1.17291387,1.968678784,2.217323538,,,,,,,,
566,0.9130426484,1.161016922,1.980575732,2.228550006,,,,,,,,
567,0.9017347932,1.149190319,1.992402335,2.23985786,,,,,,,,
568,0.8906059572,1.137322349,2.004270304,2.250986696,,,,,,,,
569,0.8794663346,1.125436077,2.016156576,2.262126318,,,,,,,,
570,0.8686645914,1.113481875,2.028110778,2.272928062,,,,,,,,
571,0.8575846938,1.101632473,2.03996018,2.28400796,,,,,,,,
572,0.8467781606,1.089773699,2.051818954,2.294814494,,,,,,,,
573,0.835668928,1.077994085,2.063598568,2.305923726,,,,,,,,
574,0.8250664998,1.066085785,2.075506868,2.316526154,,,,,,,,
575,0.8144519966,1.054196967,2.087395686,2.327140658,,,,,,,,
576,0.8038257408,1.042339144,2.09925351,2.337766912,,,,,,,,
577,0.7933138466,1.030506501,2.111086152,2.348278808,,,,,,,,
578,0.7830167376,1.018616051,2.122976602,2.358575916,,,,,,,,
579,0.772449539,1.006683618,2.134909036,2.369143114,,,,,,,,
580,0.7622450598,0.9948328902,2.146759764,2.379347594,,,,,,,,
581,0.7520515854,0.982905541,2.158687112,2.389541068,,,,,,,,
582,0.7419016358,0.9711754296,2.170417224,2.399691018,,,,,,,,
583,0.7317863872,0.959171194,2.18242146,2.409806266,,,,,,,,
584,0.7219260186,0.9473678142,2.19422484,2.419666634,,,,,,,,
585,0.7119978068,0.9355054144,2.20608724,2.429594846,,,,,,,,
586,0.7021974016,0.923671349,2.217921304,2.439395252,,,,,,,,
587,0.6924449516,0.9116548408,2.229937812,2.449147702,,,,,,,,
588,0.682833056,0.8999628034,2.24162985,2.458759598,,,,,,,,
589,0.6730968338,0.8880512512,2.253541402,2.46849582,,,,,,,,
590,0.6635922674,0.8760894644,2.26550319,2.478000386,,,,,,,,
591,0.6541715422,0.8642636466,2.277329008,2.487421112,,,,,,,,
592,0.6447751068,0.8524146088,2.289178044,2.496817546,,,,,,,,
593,0.6354291154,0.8406230844,2.30096957,2.506163538,,,,,,,,
594,0.6260908216,0.828637472,2.312955182,2.515501832,,,,,,,,
595,0.616801203,0.8168217042,2.32477095,2.52479145,,,,,,,,
596,0.607636559,0.8049419492,2.336650704,2.533956094,,,,,,,,
597,0.5985311402,0.7930895636,2.34850309,2.543061514,,,,,,,,
598,0.5893727418,0.7811644642,2.36042819,2.552219912,,,,,,,,
599,0.5802843052,0.7693523912,2.372240262,2.561308348,,,,,,,,
600,0.571145989,0.7573730192,2.384219634,2.570446664,,,,,,,,
601,0.562192779,0.7455867452,2.396005908,2.579399874,,,,,,,,
602,0.5532286272,0.7337537092,2.407838944,2.588364026,,,,,,,,
603,0.5442346716,0.7218756486,2.419717004,2.597357982,,,,,,,,
604,0.535297711,0.7100119926,2.43158066,2.606294942,,,,,,,,
605,0.5263705624,0.6981875828,2.44340507,2.615222092,,,,,,,,
606,0.03251582976,0.07675932538,3.064833328,3.109076824,,,,,,,,
607,0.08353163246,0.1362513541,3.0053413,3.058061022,,,,,,,,
608,0.1329329561,0.195660347,2.945932306,3.008659698,,,,,,,,
609,0.180336543,0.2541459426,2.887446712,2.96125611,,,,,,,,
610,-3.140865134,-0.0007275199222,0.2254799984,0.2265727608,0.241205645,0.3138022636,0.5567542468,2.584838406,2.82779039,2.900387008,2.915019892,2.916112656
611,-3.126479786,-0.01511286698,0.267857597,0.3735552622,0.677726334,2.46386632,2.768037392,2.873735056,,,,
612,0.009388791428,0.3067627526,0.4328856292,0.7783234144,2.36326924,2.708707024,2.834829902,3.132203862,,,,
613,0.04844240586,0.3417143274,0.4923431152,0.8687226274,2.272870026,2.649249538,2.799878326,3.093150248,,,,
614,0.09718431004,0.3721358762,0.5511922874,0.9523619426,2.18923071,2.590400366,2.769456778,3.044408344,,,,
615,0.1538811628,0.396232305,0.610851402,1.031126938,2.110465716,2.530741252,2.745360348,2.98771149,,,,
616,0.2195104836,0.4120027856,0.6701743036,1.106368871,2.035223782,2.47141835,2.729589868,2.92208217,,,,
617,0.3010247494,0.4114531212,0.7293782228,1.178979545,1.962613109,2.41221443,2.730139532,2.840567904,,,,
618,0.7888752142,1.249688582,1.891904072,2.35271744,,,,,,,,
619,0.8482028966,1.318972266,1.822620387,2.293389758,,,,,,,,
620,0.9075866088,1.387236823,1.754355831,2.234006044,,,,,,,,
